0,A111AA823,"6 ч, 16 мин","89 км, 572 м",16/16,100.0,Найм,7т,,20,A111AA823,,Черновик,28.03.2025,8023,2,Разгрузка,683,,"Московская обл., Мытищи г.о., Пирогово д., Совхозная ул., стр. 39",55.97219;37.74132,,28.03.2025 09:21,28.03.2025 10:01,"0 ч, 40 мин",0,0,28.03.2025 08:40,28.03.2025 13:20,44.061,,6.0,Паллета,6,,
0,A111AA823,"6 ч, 16 мин","89 км, 572 м",16/16,100.0,Найм,7т,,20,A111AA823,,Черновик,28.03.2025,8023,3,Разгрузка,1377,,"Москва г., Дудинка ул., д.2 к.1",55.86214;37.68962,,28.03.2025 10:58,28.03.2025 11:38,"0 ч, 40 мин",0,0,28.03.2025 07:40,28.03.2025 12:20,15.622,,10.0,Паллета,10,,
0,A111AA823,"6 ч, 16 мин","89 км, 572 м",16/16,100.0,Найм,7т,,20,A111AA823,,Черновик,28.03.2025,8023,4,Возврат тары,8023,,,55.668845;37.647295,,28.03.2025 12:46,28.03.2025 12:46,"0 ч, 0 мин",0,0,,,29.889,,,Паллета,,,
1,A111AA824,"6 ч, 4 мин","67 км, 964 м",16/16,100.0,Найм,7т,,21,A111AA824,,Черновик,28.03.2025,8023,1,Погрузка,8023,,,55.668845;37.647295,,28.03.2025 06:30,28.03.2025 08:00,"1 ч, 30 мин",0,0,,,0.0,,,Паллета,,,
0,A111AA824,"6 ч, 4 мин","67 км, 964 м",16/16,100.0,Найм,7т,,21,A111AA824,,Черновик,28.03.2025,8023,2,Разгрузка,625,,"ООО ""Лента"" 143905, Московская область, г. Балашиха, ул. Свердлова, д. 20, 1",55.8229;37.97039,,28.03.2025 09:16,28.03.2025 09:56,"0 ч, 40 мин",0,0,28.03.2025 08:40,28.03.2025 14:20,31.979,,9.0,Паллета,9,,
0,A111AA824,"6 ч, 4 мин","67 км, 964 м",16/16,100.0,Найм,7т,,21,A111AA824,,Черновик,28.03.2025,8023,3,Разгрузка,1412,,"г. Балашиха, Балашихинское ш., д. 10",55.82265;37.93279,,28.03.2025 10:44,28.03.2025 11:24,"0 ч, 40 мин",0,0,28.03.2025 09:40,28.03.2025 15:20,4.152,,7.0,Паллета,7,,
0,A111AA824,"6 ч, 4 мин","67 км, 964 м",16/16,100.0,Найм,7т,,21,A111AA824,,Черновик,28.03.2025,8023,4,Возврат тары,8023,,,55.668845;37.647295,,28.03.2025 12:34,28.03.2025 12:34,"0 ч, 0 мин",0,0,,,31.833,,,Паллета,,,
1,A111AA825,"6 ч, 1 мин","65 км, 325 м",16/16,100.0,Найм,7т,,22,A111AA825,,Черновик,28.03.2025,8023,1,Погрузка,8023,,,55.668845;37.647295,,28.03.2025 13:30,28.03.2025 15:00,"1 ч, 30 мин",0,0,,,0.0,,,Паллета,,,
0,A111AA825,"6 ч, 1 мин","65 км, 325 м",16/16,100.0,Найм,7т,,22,A111AA825,,Черновик,28.03.2025,8023,2,Разгрузка,1392,,"г Москва, ул Большая Академическая, д 17",55.82446;37.52792,,28.03.2025 16:08,28.03.2025 16:48,"0 ч, 40 мин",0,0,28.03.2025 15:40,28.03.2025 17:20,27.302,,8.0,Паллета,8,,
0,A111AA825,"6 ч, 1 мин","65 км, 325 м",16/16,100.0,Найм,7т,,22,A111AA825,,Черновик,28.03.2025,8023,3,Разгрузка,1373,,"г Москва, ул Дубнинская, д 12 к 3",55.86563;37.57059,,28.03.2025 17:40,28.03.2025 18:20,"0 ч, 40 мин",0,0,28.03.2025 15:40,28.03.2025 17:20,7.712,,8.0,Паллета,8,,
0,A111AA825,"6 ч, 1 мин","65 км, 325 м",16/16,100.0,Найм,7т,,22,A111AA825,,Черновик,28.03.2025,8023,4,Возврат тары,8023,,,55.668845;37.647295,,28.03.2025 19:31,28.03.2025 19:31,"0 ч, 0 мин",0,0,,,30.311,,,Паллета,,,
1,A111AA826,"5 ч, 41 мин","45 км, 74 м",16/16,100.0,Найм,7т,,23,A111AA826,,Черновик,28.03.2025,8023,1,Погрузка,8023,,,55.668845;37.647295,,28.03.2025 06:30,28.03.2025 08:00,"1 ч, 30 мин",0,0,,,0.0,,,Паллета,,,
0,A111AA826,"5 ч, 41 мин","45 км, 74 м",16/16,100.0,Найм,7т,,23,A111AA826,,Черновик,28.03.2025,8023,2,Разгрузка,601,,"ООО ""Лента"", 129515, г. Москва, ул. 1-я Останкинская, д. 55",55.82426;37.63452,,28.03.2025 09:04,28.03.2025 09:44,"0 ч, 40 мин",0,0,28.03.2025 08:40,28.03.2025 13:20,23.306,,11.0,Паллета,11,,
0,A111AA826,"5 ч, 41 мин","45 км, 74 м",16/16,100.0,Найм,7т,,23,A111AA826,,Черновик,28.03.2025,8023,3,Разгрузка,1418,,"Москва г, Академика Королева ул., д 8А",55.82228;37.62325,,28.03.2025 10:27,28.03.2025 11:07,"0 ч, 40 мин",0,0,28.03.2025 08:40,28.03.2025 13:20,1.169,,5.0,Паллета,5,,
0,A111AA826,"5 ч, 41 мин","45 км, 74 м",16/16,100.0,Найм,7т,,23,A111AA826,,Черновик,28.03.2025,8023,4,Возврат тары,8023,,,55.668845;37.647295,,28.03.2025 12:11,28.03.2025 12:11,"0 ч, 0 мин",0,0,,,20.599,,,Паллета,,,
1,A111AA827,"7 ч, 13 мин","50 км, 789 м",15/16,93.75,Найм,7т,,24,A111AA827,,Черновик,28.03.2025,8023,1,Погрузка,8023,,,55.668845;37.647295,,28.03.2025 06:30,28.03.2025 08:00,"1 ч, 30 мин",0,0,,,0.0,,,Паллета,,,
0,A111AA827,"7 ч, 13 мин","50 км, 789 м",15/16,93.75,Найм,7т,,24,A111AA827,,Черновик,28.03.2025,8023,2,Разгрузка,649,,"ООО ""Лента"", 140008, Московская область, Люберецкий р-н, г. Люберцы, ул. 3-е Почтовое отделение, д.53а",55.68221;37.86812,,28.03.2025 09:05,28.03.2025 09:45,"0 ч, 40 мин",0,0,28.03.2025 08:40,28.03.2025 13:20,21.13,,6.0,Паллета,6,,
0,A111AA827,"7 ч, 13 мин","50 км, 789 м",15/16,93.75,Найм,7т,,24,A111AA827,,Черновик,28.03.2025,8023,3,Разгрузка,1397,,"г. Москва ул. Вешняковская, д.13А",55.73585;37.83001,,28.03.2025 10:37,28.03.2025 11:17,"0 ч, 40 мин",0,0,28.03.2025 08:40,28.03.2025 13:20,8.435,,6.0,Паллета,6,,
0,A111AA827,"7 ч, 13 мин","50 км, 789 м",15/16,93.75,Найм,7т,,24,A111AA827,,Черновик,28.03.2025,8023,4,Разгрузка,927676,,"г Москва, ул 2-я Владимирская, д 59/39",55.74361;37.78958,,28.03.2025 12:04,28.03.2025 12:44,"0 ч, 40 мин",0,0,28.03.2025 07:40,28.03.2025 10:20,4.01,,2.1,Паллета,3,,
0,A111AA827,"7 ч, 13 мин","50 км, 789 м",15/16,93.75,Найм,7т,,24,A111AA827,,Черновик,28.03.2025,8023,5,Возврат тары,8023,,,55.668845;37.647295,,28.03.2025 13:43,28.03.2025 13:43,"0 ч, 0 мин",0,0,,,17.214,,,Паллета,,,
1,A111AA829,"5 ч, 51 мин","54 км, 839 м",15/16,93.75,Найм,7т,,25,A111AA829,,Черновик,28.03.2025,8023,1,Погрузка,8023,,,55.668845;37.647295,,28.03.2025 06:30,28.03.2025 08:00,"1 ч, 30 мин",0,0,,,0.0,,,Паллета,,,
0,A111AA829,"5 ч, 51 мин","54 км, 839 м",15/16,93.75,Найм,7т,,25,A111AA829,,Черновик,28.03.2025,8023,2,Разгрузка,669,,"ООО ""Лента"", 143912, Московская область, г. Балашиха, шоссе Энтузиастов, ВЛ.11, стр.4",55.79067;37.88646,,28.03.2025 09:06,28.03.2025 09:46,"0 ч, 40 мин",0,0,28.03.2025 08:40,28.03.2025 14:20,25.216,,6.0,Паллета,6,,
0,A111AA829,"5 ч, 51 мин","54 км, 839 м",15/16,93.75,Найм,7т,,25,A111AA829,,Черновик,28.03.2025,8023,3,Разгрузка,1451,,"Москва г, Молостовых ул., д 13 к 1",55.75571;37.83297,,28.03.2025 10:37,28.03.2025 11:17,"0 ч, 40 мин",0,0,28.03.2025 08:40,28.03.2025 13:20,7.447,,9.0,Паллета,9,,
0,A111AA829,"5 ч, 51 мин","54 км, 839 м",15/16,93.75,Найм,7т,,25,A111AA829,,Черновик,28.03.2025,8023,4,Возврат тары,8023,,,55.668845;37.647295,,28.03.2025 12:21,28.03.2025 12:21,"0 ч, 0 мин",0,0,,,22.176,,,Паллета,,,
1,A111AA830,"5 ч, 31 мин","29 км, 768 м",15/16,93.75,Найм,7т,,26,A111AA830,,Черновик,28.03.2025,8023,1,Погрузка,8023,,,55.668845;37.647295,,28.03.2025 13:30,28.03.2025 15:00,"1 ч, 30 мин",0,0,,,0.0,,,Паллета,,,
0,A111AA830,"5 ч, 31 мин","29 км, 768 м",15/16,93.75,Найм,7т,,26,A111AA830,,Черновик,28.03.2025,8023,2,Разгрузка,1340,,"Москва Академика Капицы ул., д. 28",55.6265;37.52032,,28.03.2025 15:57,28.03.2025 16:37,"0 ч, 40 мин",0,0,28.03.2025 15:40,28.03.2025 17:20,12.291,,6.0,Паллета,6,,
0,A111AA830,"5 ч, 31 мин","29 км, 768 м",15/16,93.75,Найм,7т,,26,A111AA830,,Черновик,28.03.2025,8023,3,Разгрузка,1446,,"ул. Винокурова, д. 4, корп. 1",55.68916;37.58287,,28.03.2025 17:30,28.03.2025 18:10,"0 ч, 40 мин",0,0,28.03.2025 15:40,28.03.2025 17:20,9.707,,9.0,Паллета,9,,
0,A111AA830,"5 ч, 31 мин","29 км, 768 м",15/16,93.75,Найм,7т,,26,A111AA830,,Черновик,28.03.2025,8023,4,Возврат тары,8023,,,55.668845;37.647295,,28.03.2025 19:01,28.03.2025 19:01,"0 ч, 0 мин",0,0,,,7.77,,,Паллета,,,
1,A111AA834,"12 ч, 5 мин","377 км, 755 м",22/22,100.0,Найм,12т,,27,A111AA834,,Черновик,28.03.2025,8023,1,Погрузка,8023,,,55.668845;37.647295,,28.03.2025 08:30,28.03.2025 10:00,"1 ч, 30 мин",0,0,,,0.0,,,Паллета,,,
0,A111AA834,"12 ч, 5 мин","377 км, 755 м",22/22,100.0,Найм,12т,,27,A111AA834,,Черновик,28.03.2025,8023,2,Разгрузка,1405,,"Тула г., Путейская ул., д.5",54.1982;37.58162,,28.03.2025 12:38,28.03.2025 13:18,"0 ч, 40 мин",0,0,28.03.2025 08:40,28.03.2025 13:20,180.133,,10.0,Паллета,10,,
0,A111AA834,"12 ч, 5 мин","377 км, 755 м",22/22,100.0,Найм,12т,,27,A111AA834,,Черновик,28.03.2025,8023,3,Разгрузка,1406,,"Тула г., Металлургов ул., стр.62а",54.19188;37.68849,,28.03.2025 14:10,28.03.2025 14:50,"0 ч, 40 мин",0,0,28.03.2025 08:40,28.03.2025 13:20,8.722,,9.0,Паллета,9,,
0,A111AA834,"12 ч, 5 мин","377 км, 755 м",22/22,100.0,Найм,12т,,27,A111AA834,,Черновик,28.03.2025,8023,4,Разгрузка,3072,,"МО, Чехов, Лопасненская, д. 8",55.14741;37.45849,,28.03.2025 16:58,28.03.2025 17:38,"0 ч, 40 мин",0,0,28.03.2025 15:40,28.03.2025 17:20,117.766,,2.0,Паллета,2,,
0,A111AA834,"12 ч, 5 мин","377 км, 755 м",22/22,100.0,Найм,12т,,27,A111AA834,,Черновик,28.03.2025,8023,5,Разгрузка,927843,,"Москва г., Кантемировская ул., д.20 к.1",55.63881;37.66137,,28.03.2025 19:05,28.03.2025 19:45,"0 ч, 40 мин",0,0,28.03.2025 15:40,28.03.2025 17:20,64.583,,0.7,Паллета,1,,
0,A111AA834,"12 ч, 5 мин","377 км, 755 м",22/22,100.0,Найм,12т,,27,A111AA834,,Черновик,28.03.2025,8023,6,Возврат тары,8023,,,55.668845;37.647295,,28.03.2025 20:35,28.03.2025 20:35,"0 ч, 0 мин",0,0,,,6.551,,,Паллета,,,
1,A111AA837,"10 ч, 56 мин","359 км, 819 м",22/22,100.0,Найм,12т,,28,A111AA837,,Черновик,28.03.2025,8023,1,Погрузка,8023,,,55.668845;37.647295,,28.03.2025 06:30,28.03.2025 08:00,"1 ч, 30 мин",0,0,,,0.0,,,Паллета,,,
0,A111AA837,"10 ч, 56 мин","359 км, 819 м",22/22,100.0,Найм,12т,,28,A111AA837,,Черновик,28.03.2025,8023,2,Разгрузка,1330,,"г. Балашиха, Энтузиастов ш., д. 1Б",55.7943;37.92667,,28.03.2025 09:06,28.03.2025 09:46,"0 ч, 40 мин",0,0,28.03.2025 08:40,28.03.2025 13:20,26.519,,4.0,Паллета,4,,
0,A111AA837,"10 ч, 56 мин","359 км, 819 м",22/22,100.0,Найм,12т,,28,A111AA837,,Черновик,28.03.2025,8023,3,Разгрузка,927894,,"МО Шатура, ул. Радченко, д. 14.",55.5794;39.53986,,28.03.2025 12:18,28.03.2025 12:58,"0 ч, 40 мин",0,0,28.03.2025 10:40,28.03.2025 14:20,132.902,,5.6,Паллета,8,,
0,A111AA837,"10 ч, 56 мин","359 км, 819 м",22/22,100.0,Найм,12т,,28,A111AA837,,Черновик,28.03.2025,8023,4,Разгрузка,609,,"ООО ""Лента"", 140300, Московская обл., г. Егорьевск, ул. Советская, д.4, стр.4",55.39357;39.01932,,28.03.2025 14:24,28.03.2025 15:04,"0 ч, 40 мин",0,0,28.03.2025 09:40,28.03.2025 15:20,52.166,,10.0,Паллета,10,,
0,A111AA837,"10 ч, 56 мин","359 км, 819 м",22/22,100.0,Найм,12т,,28,A111AA837,,Черновик,28.03.2025,8023,5,Возврат тары,8023,,,55.668845;37.647295,,28.03.2025 17:26,28.03.2025 17:26,"0 ч, 0 мин",0,0,,,148.232,,,Паллета,,,
1,A111AA840,"9 ч, 6 мин","203 км, 848 м",22/22,100.0,Найм,12т,,29,A111AA840,,Черновик,28.03.2025,8023,1,Погрузка,8023,,,55.668845;37.647295,,28.03.2025 07:30,28.03.2025 09:00,"1 ч, 30 мин",0,0,,,0.0,,,Паллета,,,
0,A111AA840,"9 ч, 6 мин","203 км, 848 м",22/22,100.0,Найм,12т,,29,A111AA840,,Черновик,28.03.2025,8023,2,Разгрузка,1447,,"г Москва, Ленинский пр-кт, д 74",55.6838;37.53788,,28.03.2025 09:57,28.03.2025 10:37,"0 ч, 40 мин",0,0,28.03.2025 09:40,28.03.2025 12:20,14.368,,2.0,Паллета,2,,
0,A111AA840,"9 ч, 6 мин","203 км, 848 м",22/22,100.0,Найм,12т,,29,A111AA840,,Черновик,28.03.2025,8023,3,Разгрузка,928195,,"141370, г. Хотьково, ул. Октябрьская, д. 7б",56.26114;38.00633,,28.03.2025 12:32,28.03.2025 13:12,"0 ч, 40 мин",0,0,28.03.2025 09:40,28.03.2025 17:20,93.572,,4.9,Паллета,7,,
0,A111AA840,"9 ч, 6 мин","203 км, 848 м",22/22,100.0,Найм,12т,,29,A111AA840,,Черновик,28.03.2025,8023,4,Разгрузка,927955,,"141241, г. Пушкино, ул. Школьная (Мамонтовка мкр.), 28",56.00546;37.80903,,28.03.2025 14:30,28.03.2025 15:10,"0 ч, 40 мин",0,0,28.03.2025 09:40,28.03.2025 14:20,42.736,,9.1,Паллета,13,,
0,A111AA840,"9 ч, 6 мин","203 км, 848 м",22/22,100.0,Найм,12т,,29,A111AA840,,Черновик,28.03.2025,8023,5,Возврат тары,8023,,,55.668845;37.647295,,28.03.2025 16:36,28.03.2025 16:36,"0 ч, 0 мин",0,0,,,53.172,,,Паллета,,,
1,A111AA842,"7 ч, 44 мин","96 км, 885 м",22/22,100.0,Найм,12т,,30,A111AA842,,Черновик,28.03.2025,8023,1,Погрузка,8023,,,55.668845;37.647295,,28.03.2025 06:30,28.03.2025 08:00,"1 ч, 30 мин",0,0,,,0.0,,,Паллета,,,
0,A111AA842,"7 ч, 44 мин","96 км, 885 м",22/22,100.0,Найм,12т,,30,A111AA842,,Черновик,28.03.2025,8023,2,Разгрузка,1375,,"Москва г., Тайнинская ул., д.20",55.88244;37.68592,,28.03.2025 09:11,28.03.2025 09:51,"0 ч, 40 мин",0,0,28.03.2025 08:40,28.03.2025 14:20,32.326,,3.0,Паллета,3,,
0,A111AA842,"7 ч, 44 мин","96 км, 885 м",22/22,100.0,Найм,12т,,30,A111AA842,,Черновик,28.03.2025,8023,3,Разгрузка,1463,,"Московская обл., Химки г., Мельникова пр-кт, д.27",55.9068;37.39645,,28.03.2025 10:54,28.03.2025 11:34,"0 ч, 40 мин",0,0,28.03.2025 07:40,28.03.2025 13:20,25.082,,13.0,Паллета,13,,
0,A111AA842,"7 ч, 44 мин","96 км, 885 м",22/22,100.0,Найм,12т,,30,A111AA842,,Черновик,28.03.2025,8023,4,Разгрузка,928008,,"141407, г. Химки, Куркинское шоссе 2Б",55.88298;37.42528,,28.03.2025 12:22,28.03.2025 13:02,"0 ч, 40 мин",0,0,28.03.2025 09:40,28.03.2025 14:20,4.403,,4.2,Паллета,6,,
0,A111AA842,"7 ч, 44 мин","96 км, 885 м",22/22,100.0,Найм,12т,,30,A111AA842,,Черновик,28.03.2025,8023,5,Возврат тары,8023,,,55.668845;37.647295,,28.03.2025 14:14,28.03.2025 14:14,"0 ч, 0 мин",0,0,,,35.074,,,Паллета,,,
1,A111AA843,"6 ч, 23 мин","95 км, 113 м",22/22,100.0,Найм,12т,,31,A111AA843,,Черновик,28.03.2025,8023,1,Погрузка,8023,,,55.668845;37.647295,,28.03.2025 06:30,28.03.2025 08:00,"1 ч, 30 мин",0,0,,,0.0,,,Паллета,,,
0,A111AA843,"6 ч, 23 мин","95 км, 113 м",22/22,100.0,Найм,12т,,31,A111AA843,,Черновик,28.03.2025,8023,2,Разгрузка,1458,,"Московская обл., Красногорск г., Ленина ул., д.44",55.8357;37.2947,,28.03.2025 09:19,28.03.2025 09:59,"0 ч, 40 мин",0,0,28.03.2025 08:40,28.03.2025 12:20,40.843,,12.0,Паллета,12,,
0,A111AA843,"6 ч, 23 мин","95 км, 113 м",22/22,100.0,Найм,12т,,31,A111AA843,,Черновик,28.03.2025,8023,3,Разгрузка,1344,,"г. Химки, Юбилейный пр-т, д. 88",55.89818;37.41034,,28.03.2025 10:59,28.03.2025 11:39,"0 ч, 40 мин",0,0,28.03.2025 08:40,28.03.2025 13:20,17.332,,10.0,Паллета,10,,
0,A111AA843,"6 ч, 23 мин","95 км, 113 м",22/22,100.0,Найм,12т,,31,A111AA843,,Черновик,28.03.2025,8023,4,Возврат тары,8023,,,55.668845;37.647295,,28.03.2025 12:53,28.03.2025 12:53,"0 ч, 0 мин",0,0,,,36.938,,,Паллета,,,
1,A111AA844,"6 ч, 5 мин","77 км, 934 м",20/22,90.9090909090909,Найм,12т,,32,A111AA844,,Черновик,28.03.2025,8023,1,Погрузка,8023,,,55.668845;37.647295,,28.03.2025 13:30,28.03.2025 15:00,"1 ч, 30 мин",0,0,,,0.0,,,Паллета,,,
0,A111AA844,"6 ч, 5 мин","77 км, 934 м",20/22,90.9090909090909,Найм,12т,,32,A111AA844,,Черновик,28.03.2025,8023,2,Разгрузка,927934,,"г. Москва, Боровское шоссе, д.37 к.2",55.63963;37.36124,,28.03.2025 16:09,28.03.2025 16:49,"0 ч, 40 мин",0,0,28.03.2025 15:40,28.03.2025 17:20,33.394,,9.1,Паллета,13,,
0,A111AA844,"6 ч, 5 мин","77 км, 934 м",20/22,90.9090909090909,Найм,12т,,32,A111AA844,,Черновик,28.03.2025,8023,3,Разгрузка,627,,"ООО ""Лента"", 143005, Московская область, г. Одинцово, ул. Говорова, д. 24 лит. Б",55.68836;37.29319,,28.03.2025 17:46,28.03.2025 18:26,"0 ч, 40 мин",0,0,28.03.2025 16:40,28.03.2025 20:20,13.379,,7.0,Паллета,7,,
0,A111AA844,"6 ч, 5 мин","77 км, 934 м",20/22,90.9090909090909,Найм,12т,,32,A111AA844,,Черновик,28.03.2025,8023,4,Возврат тары,8023,,,55.668845;37.647295,,28.03.2025 19:35,28.03.2025 19:35,"0 ч, 0 мин",0,0,,,31.161,,,Паллета,,,
1,A111AA845,"5 ч, 56 мин","62 км, 440 м",22/22,100.0,Найм,12т,,33,A111AA845,,Черновик,28.03.2025,8023,1,Погрузка,8023,,,55.668845;37.647295,,28.03.2025 06:30,28.03.2025 08:00,"1 ч, 30 мин",0,0,,,0.0,,,Паллета,,,
0,A111AA845,"5 ч, 56 мин","62 км, 440 м",22/22,100.0,Найм,12т,,33,A111AA845,,Черновик,28.03.2025,8023,2,Разгрузка,1380,,"г. Москва, ул. Павла Корчагина, д. 3А",55.81398;37.6565,,28.03.2025 09:05,28.03.2025 09:45,"0 ч, 40 мин",0,0,28.03.2025 08:40,28.03.2025 13:20,23.382,,11.0,Паллета,11,,
0,A111AA845,"5 ч, 56 мин","62 км, 440 м",22/22,100.0,Найм,12т,,33,A111AA845,,Черновик,28.03.2025,8023,3,Разгрузка,1381,,"Москва г., Менжинского ул., д.32",55.86963;37.66671,,28.03.2025 10:38,28.03.2025 11:18,"0 ч, 40 мин",0,0,28.03.2025 07:40,28.03.2025 12:20,8.894,,11.0,Паллета,11,,
0,A111AA845,"5 ч, 56 мин","62 км, 440 м",22/22,100.0,Найм,12т,,33,A111AA845,,Черновик,28.03.2025,8023,4,Возврат тары,8023,,,55.668845;37.647295,,28.03.2025 12:26,28.03.2025 12:26,"0 ч, 0 мин",0,0,,,30.164,,,Паллета,,,
1,A111AA846,"8 ч, 18 мин","152 км, 333 м",20/22,90.9090909090909,Найм,12т,,34,A111AA846,,Черновик,28.03.2025,8023,1,Погрузка,8023,,,55.668845;37.647295,,28.03.2025 14:58,28.03.2025 16:28,"1 ч, 30 мин",0,0,,,0.0,,,Паллета,,,
0,A111AA846,"8 ч, 18 мин","152 км, 333 м",20/22,90.9090909090909,Найм,12т,,34,A111AA846,,Черновик,28.03.2025,8023,2,Разгрузка,1307,,"Москва Армавирская ул., д. 5",55.67588;37.75168,,28.03.2025 17:26,28.03.2025 18:06,"0 ч, 40 мин",0,0,28.03.2025 15:40,28.03.2025 17:20,13.429,,3.0,Паллета,3,,
0,A111AA846,"8 ч, 18 мин","152 км, 333 м",20/22,90.9090909090909,Найм,12т,,34,A111AA846,,Черновик,28.03.2025,8023,3,Разгрузка,1422,,"МО, г. Чехов, Полиграфистов ул., д. 21/1",55.15567;37.47981,,28.03.2025 19:40,28.03.2025 20:20,"0 ч, 40 мин",0,0,28.03.2025 19:40,28.03.2025 22:20,69.687,,5.0,Паллета,5,,
0,A111AA846,"8 ч, 18 мин","152 км, 333 м",20/22,90.9090909090909,Найм,12т,,34,A111AA846,,Черновик,28.03.2025,8023,4,Разгрузка,1361,,"г. Москва, 2-я Мелитопольская ул., д.3А",55.53936;37.57381,,28.03.2025 21:39,28.03.2025 22:19,"0 ч, 40 мин",0,0,28.03.2025 17:40,28.03.2025 21:20,51.26,,12.0,Паллета,12,,
0,A111AA846,"8 ч, 18 мин","152 км, 333 м",20/22,90.9090909090909,Найм,12т,,34,A111AA846,,Черновик,28.03.2025,8023,5,Возврат тары,8023,,,55.668845;37.647295,,28.03.2025 23:16,28.03.2025 23:16,"0 ч, 0 мин",0,0,,,17.957,,,Паллета,,,
1,A111AA847,"7 ч, 2 мин","39 км, 578 м",21/22,95.45454545454545,Найм,12т,,35,A111AA847,,Черновик,28.03.2025,8023,1,Погрузка,8023,,,55.668845;37.647295,,28.03.2025 05:30,28.03.2025 07:00,"1 ч, 30 мин",0,0,,,0.0,,,Паллета,,,
0,A111AA847,"7 ч, 2 мин","39 км, 578 м",21/22,95.45454545454545,Найм,12т,,35,A111AA847,,Черновик,28.03.2025,8023,2,Разгрузка,1323,,"Москва г., Талалихина ул., д 3 стр 2",55.73423;37.67904,,28.03.2025 07:55,28.03.2025 08:35,"0 ч, 40 мин",0,0,28.03.2025 07:40,28.03.2025 12:20,12.081,,4.0,Паллета,4,,
0,A111AA847,"7 ч, 2 мин","39 км, 578 м",21/22,95.45454545454545,Найм,12т,,35,A111AA847,,Черновик,28.03.2025,8023,3,Разгрузка,675,,"ООО ""Лента"", 109443, Москва, ул. Юных Ленинцев, 52",55.69978;37.76538,,28.03.2025 09:26,28.03.2025 10:06,"0 ч, 40 мин",0,0,28.03.2025 08:40,28.03.2025 13:20,7.595,,10.0,Паллета,10,,
0,A111AA847,"7 ч, 2 мин","39 км, 578 м",21/22,95.45454545454545,Найм,12т,,35,A111AA847,,Черновик,28.03.2025,8023,4,Разгрузка,1309,,"Москва Тихорецкий б-р, д. 12, корп. 1",55.6777;37.77446,,28.03.2025 10:55,28.03.2025 11:35,"0 ч, 40 мин",0,0,28.03.2025 07:40,28.03.2025 12:20,5.247,,7.0,Паллета,7,,
0,A111AA847,"7 ч, 2 мин","39 км, 578 м",21/22,95.45454545454545,Найм,12т,,35,A111AA847,,Черновик,28.03.2025,8023,5,Возврат тары,8023,,,55.668845;37.647295,,28.03.2025 12:32,28.03.2025 12:32,"0 ч, 0 мин",0,0,,,14.655,,,Паллета,,,
1,A111AA848,"5 ч, 19 мин","18 км, 550 м",19/22,86.36363636363636,Найм,12т,,36,A111AA848,,Черновик,28.03.2025,8023,1,Погрузка,8023,,,55.668845;37.647295,,28.03.2025 06:30,28.03.2025 08:00,"1 ч, 30 мин",0,0,,,0.0,,,Паллета,,,
0,A111AA848,"5 ч, 19 мин","18 км, 550 м",19/22,86.36363636363636,Найм,12т,,36,A111AA848,,Черновик,28.03.2025,8023,2,Разгрузка,1347,,"Москва г., Гарибальди ул., д.4Г",55.67693;37.53441,,28.03.2025 08:54,28.03.2025 09:34,"0 ч, 40 мин",0,0,28.03.2025 08:40,28.03.2025 11:20,9.187,,10.0,Паллета,10,,
0,A111AA848,"5 ч, 19 мин","18 км, 550 м",19/22,86.36363636363636,Найм,12т,,36,A111AA848,,Черновик,28.03.2025,8023,3,Разгрузка,1462,,"г. Москва, ул. Новочеремушкинская, д. 53А",55.6717;37.56993,,28.03.2025 10:20,28.03.2025 11:00,"0 ч, 40 мин",0,0,28.03.2025 07:40,28.03.2025 15:20,3.222,,9.0,Паллета,9,,
0,A111AA848,"5 ч, 19 мин","18 км, 550 м",19/22,86.36363636363636,Найм,12т,,36,A111AA848,,Черновик,28.03.2025,8023,4,Возврат тары,8023,,,55.668845;37.647295,,28.03.2025 11:49,28.03.2025 11:49,"0 ч, 0 мин",0,0,,,6.141,,,Паллета,,,
1,A111AA849,"16 ч, 14 мин","1022 км, 797 м",32/32,100.0,Найм,15т,,37,A111AA849,,Черновик,28.03.2025,8023,1,Погрузка,8023,,,55.668845;37.647295,,28.03.2025 09:30,28.03.2025 11:00,"1 ч, 30 мин",0,0,,,0.0,,,Паллета,,,
0,A111AA849,"16 ч, 14 мин","1022 км, 797 м",32/32,100.0,Найм,15т,,37,A111AA849,,Черновик,28.03.2025,8023,2,Разгрузка,3180,,"Воронеж г., Кривошеина ул., д.13",51.64159;39.15102,,28.03.2025 16:36,28.03.2025 17:16,"0 ч, 40 мин",0,0,28.03.2025 11:40,28.03.2025 17:20,510.629,,9.0,Паллета,9,,
0,A111AA849,"16 ч, 14 мин","1022 км, 797 м",32/32,100.0,Найм,15т,,37,A111AA849,,Черновик,28.03.2025,8023,3,Разгрузка,3185,,"г. Воронеж, ул. Ворошилова, 1А",51.65365;39.17857,,28.03.2025 18:01,28.03.2025 18:41,"0 ч, 40 мин",0,0,28.03.2025 11:40,28.03.2025 17:20,2.694,,18.0,Паллета,18,,
0,A111AA849,"16 ч, 14 мин","1022 км, 797 м",32/32,100.0,Найм,15т,,37,A111AA849,,Черновик,28.03.2025,8023,4,Разгрузка,509,,"г. Кашира, ул. Стрелецкая, д. 68",54.8263;38.14947,,28.03.2025 23:21,28.03.2025 24:01,"0 ч, 40 мин",0,0,28.03.2025 11:40,28.03.2025 17:20,401.286,,5.0,Паллета,5,,
